foe_code,cluster_code,course_id,eftsl,CSP_student_contribution,CSP_commonwealth_contribution
89999,4,2969,0.5,8161.5,618.0
89999,4,2981,0.5,8161.5,618.0
89999,4,2984,0.5,8161.5,618.0
89999,4,3277,0.5,8161.5,618.0
89999,4,3277,0.5,8161.5,618.0
89999,4,3292,0.5,8161.5,618.0
89999,4,2983,0.375,6121.125,463.5
89999,4,4733,0.375,6121.125,463.5
89999,4,2976,0.25,4080.75,309.0
89999,4,2983,0.25,4080.75,309.0
89999,4,3276,0.25,4080.75,309.0
89999,4,3278,0.25,4080.75,309.0
89999,4,3292,0.25,4080.75,309.0
89999,4,2969,0.125,2040.375,154.5
89999,4,2981,0.125,2040.375,154.5
89999,4,2999,0.125,2040.375,154.5
89999,4,3278,0.125,2040.375,154.5
89999,4,3283,0.125,2040.375,154.5
89999,4,3626,0.125,2040.375,154.5
89999,4,3655,0.125,2040.375,154.5
90100,4,2983,4.0,65292.0,4944.0
90100,4,3626,2.25,36726.75,2781.0
90100,4,3876,0.75,12242.25,927.0
90100,4,3035,0.375,6121.125,463.5
90100,4,3641,0.25,4080.75,309.0
90100,4,2951,0.125,2040.375,154.5
90100,4,2951,0.125,2040.375,154.5
90100,4,3278,0.125,2040.375,154.5
90100,4,3607,0.125,2040.375,154.5
90101,4,2969,10.0,163230.0,12360.0
90101,4,2969,9.5,155068.5,11742.0
90101,4,2969,9.375,153028.125,11587.5
90101,4,2969,8.375,136705.125,10351.5
90101,4,2969,7.875,128543.625,9733.5
90101,4,2969,6.875,112220.625,8497.5
90101,4,2969,6.125,99978.375,7570.5
90101,4,2969,5.0,81615.0,6180.0
90101,4,2969,5.0,81615.0,6180.0
90101,4,2969,4.75,77534.25,5871.0
90101,4,2983,4.375,71413.125,5407.5
90101,4,2983,3.875,63251.625,4789.5
90101,4,2983,3.625,59170.875,4480.5
90101,4,2983,3.5,57130.5,4326.0
90101,4,2969,3.375,55090.125,4171.5
90101,4,2983,2.625,42847.875,3244.5
90101,4,2969,2.25,36726.75,2781.0
90101,4,3035,2.125,34686.375,2626.5
90101,4,4733,2.125,34686.375,2626.5
90101,4,2976,2.0,32646.0,2472.0
90101,4,4733,2.0,32646.0,2472.0
90101,4,3280,1.875,30605.625,2317.5
90101,4,3626,1.875,30605.625,2317.5
90101,4,3278,1.75,28565.25,2163.0
90101,4,3626,1.75,28565.25,2163.0
90101,4,3626,1.75,28565.25,2163.0
90101,4,3626,1.75,28565.25,2163.0
90101,4,3016,1.625,26524.875,2008.5
90101,4,3016,1.5,24484.5,1854.0
90101,4,2951,1.375,22444.125,1699.5
90101,4,2954,1.375,22444.125,1699.5
90101,4,2983,1.375,22444.125,1699.5
90101,4,2983,1.375,22444.125,1699.5
90101,4,3626,1.375,22444.125,1699.5
90101,4,2954,1.25,20403.75,1545.0
90101,4,3626,1.25,20403.75,1545.0
90101,4,2951,1.125,18363.375,1390.5
90101,4,2951,1.125,18363.375,1390.5
90101,4,2951,1.125,18363.375,1390.5
90101,4,2951,1.0,16323.0,1236.0
90101,4,2951,1.0,16323.0,1236.0
90101,4,2983,1.0,16323.0,1236.0
90101,4,3019,1.0,16323.0,1236.0
90101,4,3626,1.0,16323.0,1236.0
90101,4,3876,1.0,16323.0,1236.0
90101,4,2951,0.875,14282.625,1081.5
90101,4,2951,0.875,14282.625,1081.5
90101,4,2951,0.875,14282.625,1081.5
90101,4,2976,0.875,14282.625,1081.5
90101,4,3035,0.875,14282.625,1081.5
90101,4,3035,0.875,14282.625,1081.5
90101,4,3876,0.875,14282.625,1081.5
90101,4,4733,0.875,14282.625,1081.5
90101,4,4733,0.875,14282.625,1081.5
90101,4,3280,0.75,12242.25,927.0
90101,4,4733,0.75,12242.25,927.0
90101,4,4733,0.75,12242.25,927.0
90101,4,4733,0.75,12242.25,927.0
90101,4,4733,0.75,12242.25,927.0
90101,4,2951,0.625,10201.875,772.5
90101,4,2951,0.625,10201.875,772.5
90101,4,2969,0.625,10201.875,772.5
90101,4,2976,0.625,10201.875,772.5
90101,4,2978,0.625,10201.875,772.5
90101,4,2983,0.625,10201.875,772.5
90101,4,2999,0.625,10201.875,772.5
90101,4,2999,0.625,10201.875,772.5
90101,4,3280,0.625,10201.875,772.5
90101,4,3280,0.625,10201.875,772.5
90101,4,3281,0.625,10201.875,772.5
90101,4,3641,0.625,10201.875,772.5
90101,4,3876,0.625,10201.875,772.5
90101,4,4733,0.625,10201.875,772.5
90101,4,2976,0.5,8161.5,618.0
90101,4,2978,0.5,8161.5,618.0
90101,4,2981,0.5,8161.5,618.0
90101,4,3012,0.5,8161.5,618.0
90101,4,3278,0.5,8161.5,618.0
90101,4,3280,0.5,8161.5,618.0
90101,4,3876,0.5,8161.5,618.0
90101,4,2951,0.375,6121.125,463.5
90101,4,2954,0.375,6121.125,463.5
90101,4,2969,0.375,6121.125,463.5
90101,4,2976,0.375,6121.125,463.5
90101,4,3002,0.375,6121.125,463.5
90101,4,3012,0.375,6121.125,463.5
90101,4,3012,0.375,6121.125,463.5
90101,4,3034,0.375,6121.125,463.5
90101,4,3282,0.375,6121.125,463.5
90101,4,3282,0.375,6121.125,463.5
90101,4,3641,0.375,6121.125,463.5
90101,4,3876,0.375,6121.125,463.5
90101,4,3958,0.375,6121.125,463.5
90101,4,5132,0.375,6121.125,463.5
90101,4,2941,0.25,4080.75,309.0
90101,4,2951,0.25,4080.75,309.0
90101,4,2951,0.25,4080.75,309.0
90101,4,2954,0.25,4080.75,309.0
90101,4,2967,0.25,4080.75,309.0
90101,4,2976,0.25,4080.75,309.0
90101,4,2976,0.25,4080.75,309.0
90101,4,2978,0.25,4080.75,309.0
90101,4,2978,0.25,4080.75,309.0
90101,4,2981,0.25,4080.75,309.0
90101,4,2981,0.25,4080.75,309.0
90101,4,2983,0.25,4080.75,309.0
90101,4,2983,0.25,4080.75,309.0
90101,4,2984,0.25,4080.75,309.0
90101,4,3002,0.25,4080.75,309.0
90101,4,3015,0.25,4080.75,309.0
90101,4,3015,0.25,4080.75,309.0
90101,4,3034,0.25,4080.75,309.0
90101,4,3035,0.25,4080.75,309.0
90101,4,3035,0.25,4080.75,309.0
90101,4,3278,0.25,4080.75,309.0
90101,4,3278,0.25,4080.75,309.0
90101,4,3278,0.25,4080.75,309.0
90101,4,3280,0.25,4080.75,309.0
90101,4,3281,0.25,4080.75,309.0
90101,4,3288,0.25,4080.75,309.0
90101,4,3626,0.25,4080.75,309.0
90101,4,3641,0.25,4080.75,309.0
90101,4,3641,0.25,4080.75,309.0
90101,4,3655,0.25,4080.75,309.0
90101,4,3876,0.25,4080.75,309.0
90101,4,3876,0.25,4080.75,309.0
90101,4,4733,0.25,4080.75,309.0
90101,4,4733,0.25,4080.75,309.0
90101,4,4733,0.25,4080.75,309.0
90101,4,4998,0.25,4080.75,309.0
90101,4,5032,0.25,4080.75,309.0
90101,4,2941,0.125,2040.375,154.5
90101,4,2951,0.125,2040.375,154.5
90101,4,2951,0.125,2040.375,154.5
90101,4,2951,0.125,2040.375,154.5
90101,4,2951,0.125,2040.375,154.5
90101,4,2954,0.125,2040.375,154.5
90101,4,2954,0.125,2040.375,154.5
90101,4,2956,0.125,2040.375,154.5
90101,4,2968,0.125,2040.375,154.5
90101,4,2968,0.125,2040.375,154.5
90101,4,2968,0.125,2040.375,154.5
90101,4,2968,0.125,2040.375,154.5
90101,4,2968,0.125,2040.375,154.5
90101,4,2976,0.125,2040.375,154.5
90101,4,2976,0.125,2040.375,154.5
90101,4,2976,0.125,2040.375,154.5
90101,4,2976,0.125,2040.375,154.5
90101,4,2976,0.125,2040.375,154.5
90101,4,2976,0.125,2040.375,154.5
90101,4,2978,0.125,2040.375,154.5
90101,4,2978,0.125,2040.375,154.5
90101,4,2978,0.125,2040.375,154.5
90101,4,2978,0.125,2040.375,154.5
90101,4,2978,0.125,2040.375,154.5
90101,4,2978,0.125,2040.375,154.5
90101,4,2980,0.125,2040.375,154.5
90101,4,2980,0.125,2040.375,154.5
90101,4,2981,0.125,2040.375,154.5
90101,4,2981,0.125,2040.375,154.5
90101,4,2981,0.125,2040.375,154.5
90101,4,2981,0.125,2040.375,154.5
90101,4,2983,0.125,2040.375,154.5
90101,4,2983,0.125,2040.375,154.5
90101,4,2983,0.125,2040.375,154.5
90101,4,2984,0.125,2040.375,154.5
90101,4,2994,0.125,2040.375,154.5
90101,4,2995,0.125,2040.375,154.5
90101,4,2999,0.125,2040.375,154.5
90101,4,3002,0.125,2040.375,154.5
90101,4,3002,0.125,2040.375,154.5
90101,4,3002,0.125,2040.375,154.5
90101,4,3012,0.125,2040.375,154.5
90101,4,3012,0.125,2040.375,154.5
90101,4,3013,0.125,2040.375,154.5
90101,4,3013,0.125,2040.375,154.5
90101,4,3015,0.125,2040.375,154.5
90101,4,3016,0.125,2040.375,154.5
90101,4,3016,0.125,2040.375,154.5
90101,4,3016,0.125,2040.375,154.5
90101,4,3019,0.125,2040.375,154.5
90101,4,3034,0.125,2040.375,154.5
90101,4,3034,0.125,2040.375,154.5
90101,4,3034,0.125,2040.375,154.5
90101,4,3034,0.125,2040.375,154.5
90101,4,3035,0.125,2040.375,154.5
90101,4,3128,0.125,2040.375,154.5
90101,4,3128,0.125,2040.375,154.5
90101,4,3128,0.125,2040.375,154.5
90101,4,3276,0.125,2040.375,154.5
90101,4,3278,0.125,2040.375,154.5
90101,4,3279,0.125,2040.375,154.5
90101,4,3280,0.125,2040.375,154.5
90101,4,3281,0.125,2040.375,154.5
90101,4,3282,0.125,2040.375,154.5
90101,4,3282,0.125,2040.375,154.5
90101,4,3282,0.125,2040.375,154.5
90101,4,3286,0.125,2040.375,154.5
90101,4,3286,0.125,2040.375,154.5
90101,4,3286,0.125,2040.375,154.5
90101,4,3288,0.125,2040.375,154.5
90101,4,3292,0.125,2040.375,154.5
90101,4,3292,0.125,2040.375,154.5
90101,4,3292,0.125,2040.375,154.5
90101,4,3292,0.125,2040.375,154.5
90101,4,3292,0.125,2040.375,154.5
90101,4,3297,0.125,2040.375,154.5
90101,4,3607,0.125,2040.375,154.5
90101,4,3607,0.125,2040.375,154.5
90101,4,3607,0.125,2040.375,154.5
90101,4,3607,0.125,2040.375,154.5
90101,4,3625,0.125,2040.375,154.5
90101,4,3626,0.125,2040.375,154.5
90101,4,3641,0.125,2040.375,154.5
90101,4,3641,0.125,2040.375,154.5
90101,4,4201,0.125,2040.375,154.5
90101,4,4919,0.125,2040.375,154.5
90101,4,4920,0.125,2040.375,154.5
90101,4,4965,0.125,2040.375,154.5
90101,4,4986,0.125,2040.375,154.5
90101,4,4986,0.125,2040.375,154.5
90101,4,4986,0.125,2040.375,154.5
90101,4,5029,0.125,2040.375,154.5
90101,4,5029,0.125,2040.375,154.5
90101,4,5029,0.125,2040.375,154.5
90101,4,5032,0.125,2040.375,154.5
90101,4,5055,0.125,2040.375,154.5
90101,4,5132,0.125,2040.375,154.5
90103,4,2969,7.75,126503.25,9579.0
90103,4,2969,5.375,87736.125,6643.5
90103,4,2983,2.25,36726.75,2781.0
90103,4,2951,1.5,24484.5,1854.0
90103,4,2983,1.5,24484.5,1854.0
90103,4,3626,1.375,22444.125,1699.5
90103,4,2954,0.875,14282.625,1081.5
90103,4,2951,0.75,12242.25,927.0
90103,4,4733,0.75,12242.25,927.0
90103,4,2951,0.375,6121.125,463.5
90103,4,2976,0.375,6121.125,463.5
90103,4,3876,0.375,6121.125,463.5
90103,4,4733,0.375,6121.125,463.5
90103,4,2981,0.25,4080.75,309.0
90103,4,3035,0.25,4080.75,309.0
90103,4,2941,0.125,2040.375,154.5
90103,4,2954,0.125,2040.375,154.5
90103,4,2976,0.125,2040.375,154.5
90103,4,2978,0.125,2040.375,154.5
90103,4,2978,0.125,2040.375,154.5
90103,4,3019,0.125,2040.375,154.5
90103,4,3034,0.125,2040.375,154.5
90103,4,3278,0.125,2040.375,154.5
90103,4,3280,0.125,2040.375,154.5
90103,4,3510,0.125,2040.375,154.5
90103,4,3625,0.125,2040.375,154.5
90103,4,3641,0.125,2040.375,154.5
90103,4,4201,0.125,2040.375,154.5
90103,4,4788,0.125,2040.375,154.5
90103,4,4986,0.125,2040.375,154.5
90300,4,2941,3.25,53049.75,4017.0
90300,4,2941,2.75,44888.25,3399.0
90300,4,3043,2.125,34686.375,2626.5
90300,4,2941,2.0,32646.0,2472.0
90300,4,2978,1.875,30605.625,2317.5
90300,4,2978,1.75,28565.25,2163.0
90300,4,2978,1.75,28565.25,2163.0
90300,4,2951,0.75,12242.25,927.0
90300,4,2951,0.75,12242.25,927.0
90300,4,2969,0.75,12242.25,927.0
90300,4,2976,0.625,10201.875,772.5
90300,4,3068,0.625,10201.875,772.5
90300,4,3626,0.625,10201.875,772.5
90300,4,4731,0.625,10201.875,772.5
90300,4,2951,0.5,8161.5,618.0
90300,4,3626,0.5,8161.5,618.0
90300,4,3626,0.5,8161.5,618.0
90300,4,3626,0.375,6121.125,463.5
90300,4,2950,0.25,4080.75,309.0
90300,4,2950,0.25,4080.75,309.0
90300,4,3510,0.25,4080.75,309.0
90300,4,4201,0.25,4080.75,309.0
90300,4,2950,0.125,2040.375,154.5
90300,4,2951,0.125,2040.375,154.5
90300,4,2951,0.125,2040.375,154.5
90300,4,2951,0.125,2040.375,154.5
90300,4,2951,0.125,2040.375,154.5
90300,4,2976,0.125,2040.375,154.5
90300,4,2976,0.125,2040.375,154.5
90300,4,2976,0.125,2040.375,154.5
90300,4,2978,0.125,2040.375,154.5
90300,4,2981,0.125,2040.375,154.5
90300,4,3042,0.125,2040.375,154.5
90300,4,3876,0.125,2040.375,154.5
90300,4,3876,0.125,2040.375,154.5
90300,4,4733,0.125,2040.375,154.5
90301,4,3655,0.5,8161.5,618.0
90301,4,3636,0.125,2040.375,154.5
90301,4,3651,0.125,2040.375,154.5
90303,4,2969,6.0,97938.0,7416.0
90303,4,2969,4.0,65292.0,4944.0
90303,4,2969,3.125,51009.375,3862.5
90303,4,2969,2.625,42847.875,3244.5
90303,4,3012,2.25,36726.75,2781.0
90303,4,2941,1.75,28565.25,2163.0
90303,4,2969,1.75,28565.25,2163.0
90303,4,2999,1.375,22444.125,1699.5
90303,4,2976,1.25,20403.75,1545.0
90303,4,2978,1.125,18363.375,1390.5
90303,4,2976,0.875,14282.625,1081.5
90303,4,2978,0.875,14282.625,1081.5
90303,4,2978,0.75,12242.25,927.0
90303,4,4986,0.75,12242.25,927.0
90303,4,2976,0.5,8161.5,618.0
90303,4,2978,0.5,8161.5,618.0
90303,4,2981,0.5,8161.5,618.0
90303,4,2999,0.5,8161.5,618.0
90303,4,4733,0.5,8161.5,618.0
90303,4,2951,0.375,6121.125,463.5
90303,4,3012,0.375,6121.125,463.5
90303,4,2951,0.25,4080.75,309.0
90303,4,2967,0.25,4080.75,309.0
90303,4,2995,0.25,4080.75,309.0
90303,4,3015,0.25,4080.75,309.0
90303,4,3034,0.25,4080.75,309.0
90303,4,3034,0.25,4080.75,309.0
90303,4,3276,0.25,4080.75,309.0
90303,4,3282,0.25,4080.75,309.0
90303,4,4733,0.25,4080.75,309.0
90303,4,4733,0.25,4080.75,309.0
90303,4,5032,0.25,4080.75,309.0
90303,4,2956,0.125,2040.375,154.5
90303,4,2966,0.125,2040.375,154.5
90303,4,2966,0.125,2040.375,154.5
90303,4,2967,0.125,2040.375,154.5
90303,4,2967,0.125,2040.375,154.5
90303,4,2967,0.125,2040.375,154.5
90303,4,2973,0.125,2040.375,154.5
90303,4,2976,0.125,2040.375,154.5
90303,4,2983,0.125,2040.375,154.5
90303,4,2984,0.125,2040.375,154.5
90303,4,2984,0.125,2040.375,154.5
90303,4,2999,0.125,2040.375,154.5
90303,4,3013,0.125,2040.375,154.5
90303,4,3034,0.125,2040.375,154.5
90303,4,3034,0.125,2040.375,154.5
90303,4,3034,0.125,2040.375,154.5
90303,4,3035,0.125,2040.375,154.5
90303,4,3035,0.125,2040.375,154.5
90303,4,3035,0.125,2040.375,154.5
90303,4,3128,0.125,2040.375,154.5
90303,4,3292,0.125,2040.375,154.5
90303,4,4733,0.125,2040.375,154.5
90303,4,4986,0.125,2040.375,154.5
90303,4,5032,0.125,2040.375,154.5
90303,4,5032,0.125,2040.375,154.5
90305,4,2969,8.25,134664.75,10197.0
90305,4,2969,8.0,130584.0,9888.0
90305,4,2969,7.875,128543.625,9733.5
90305,4,2969,6.25,102018.75,7725.0
90305,4,2969,5.75,93857.25,7107.0
90305,4,2969,5.625,91816.875,6952.5
90305,4,2969,5.5,89776.5,6798.0
90305,4,2969,5.25,85695.75,6489.0
90305,4,2969,5.125,83655.375,6334.5
90305,4,2969,4.0,65292.0,4944.0
90305,4,2969,3.875,63251.625,4789.5
90305,4,2969,3.25,53049.75,4017.0
90305,4,2969,3.25,53049.75,4017.0
90305,4,2969,3.125,51009.375,3862.5
90305,4,2969,3.0,48969.0,3708.0
90305,4,2969,2.875,46928.625,3553.5
90305,4,2969,2.875,46928.625,3553.5
90305,4,2976,2.875,46928.625,3553.5
90305,4,3012,2.75,44888.25,3399.0
90305,4,2969,2.625,42847.875,3244.5
90305,4,2969,2.625,42847.875,3244.5
90305,4,2976,2.375,38767.125,2935.5
90305,4,2969,2.25,36726.75,2781.0
90305,4,2969,2.125,34686.375,2626.5
90305,4,2978,1.875,30605.625,2317.5
90305,4,3280,1.625,26524.875,2008.5
90305,4,4733,1.625,26524.875,2008.5
90305,4,2978,1.5,24484.5,1854.0
90305,4,2976,1.375,22444.125,1699.5
90305,4,2976,1.375,22444.125,1699.5
90305,4,3012,1.125,18363.375,1390.5
90305,4,4733,1.125,18363.375,1390.5
90305,4,2976,1.0,16323.0,1236.0
90305,4,2999,1.0,16323.0,1236.0
90305,4,3002,1.0,16323.0,1236.0
90305,4,3019,0.875,14282.625,1081.5
90305,4,2941,0.75,12242.25,927.0
90305,4,3016,0.75,12242.25,927.0
90305,4,4733,0.75,12242.25,927.0
90305,4,4986,0.75,12242.25,927.0
90305,4,2941,0.625,10201.875,772.5
90305,4,2941,0.625,10201.875,772.5
90305,4,2976,0.625,10201.875,772.5
90305,4,2976,0.625,10201.875,772.5
90305,4,2978,0.625,10201.875,772.5
90305,4,2999,0.625,10201.875,772.5
90305,4,3281,0.625,10201.875,772.5
90305,4,4733,0.625,10201.875,772.5
90305,4,2951,0.5,8161.5,618.0
90305,4,2951,0.5,8161.5,618.0
90305,4,2978,0.5,8161.5,618.0
90305,4,2983,0.5,8161.5,618.0
90305,4,2999,0.5,8161.5,618.0
90305,4,2999,0.5,8161.5,618.0
90305,4,2999,0.5,8161.5,618.0
90305,4,3035,0.5,8161.5,618.0
90305,4,4733,0.5,8161.5,618.0
90305,4,2941,0.375,6121.125,463.5
90305,4,2951,0.375,6121.125,463.5
90305,4,2951,0.375,6121.125,463.5
90305,4,2951,0.375,6121.125,463.5
90305,4,2951,0.375,6121.125,463.5
90305,4,2976,0.375,6121.125,463.5
90305,4,2976,0.375,6121.125,463.5
90305,4,2976,0.375,6121.125,463.5
90305,4,2976,0.375,6121.125,463.5
90305,4,2976,0.375,6121.125,463.5
90305,4,2978,0.375,6121.125,463.5
90305,4,2981,0.375,6121.125,463.5
90305,4,2981,0.375,6121.125,463.5
90305,4,2983,0.375,6121.125,463.5
90305,4,2983,0.375,6121.125,463.5
90305,4,2995,0.375,6121.125,463.5
90305,4,2995,0.375,6121.125,463.5
90305,4,2999,0.375,6121.125,463.5
90305,4,2999,0.375,6121.125,463.5
90305,4,3012,0.375,6121.125,463.5
90305,4,3012,0.375,6121.125,463.5
90305,4,3016,0.375,6121.125,463.5
90305,4,3035,0.375,6121.125,463.5
90305,4,3280,0.375,6121.125,463.5
90305,4,4733,0.375,6121.125,463.5
90305,4,4733,0.375,6121.125,463.5
90305,4,4733,0.375,6121.125,463.5
90305,4,4986,0.375,6121.125,463.5
90305,4,5029,0.375,6121.125,463.5
90305,4,2951,0.25,4080.75,309.0
90305,4,2967,0.25,4080.75,309.0
90305,4,2978,0.25,4080.75,309.0
90305,4,2978,0.25,4080.75,309.0
90305,4,2978,0.25,4080.75,309.0
90305,4,2978,0.25,4080.75,309.0
90305,4,2978,0.25,4080.75,309.0
90305,4,2978,0.25,4080.75,309.0
90305,4,2981,0.25,4080.75,309.0
90305,4,2981,0.25,4080.75,309.0
90305,4,2981,0.25,4080.75,309.0
90305,4,2983,0.25,4080.75,309.0
90305,4,2999,0.25,4080.75,309.0
90305,4,2999,0.25,4080.75,309.0
90305,4,2999,0.25,4080.75,309.0
90305,4,3012,0.25,4080.75,309.0
90305,4,3012,0.25,4080.75,309.0
90305,4,3015,0.25,4080.75,309.0
90305,4,3021,0.25,4080.75,309.0
90305,4,3021,0.25,4080.75,309.0
90305,4,3034,0.25,4080.75,309.0
90305,4,3034,0.25,4080.75,309.0
90305,4,3034,0.25,4080.75,309.0
90305,4,3034,0.25,4080.75,309.0
90305,4,3035,0.25,4080.75,309.0
90305,4,3280,0.25,4080.75,309.0
90305,4,3282,0.25,4080.75,309.0
90305,4,3297,0.25,4080.75,309.0
90305,4,3322,0.25,4080.75,309.0
90305,4,4733,0.25,4080.75,309.0
90305,4,4733,0.25,4080.75,309.0
90305,4,4733,0.25,4080.75,309.0
90305,4,4733,0.25,4080.75,309.0
90305,4,4986,0.25,4080.75,309.0
90305,4,2951,0.125,2040.375,154.5
90305,4,2951,0.125,2040.375,154.5
90305,4,2951,0.125,2040.375,154.5
90305,4,2951,0.125,2040.375,154.5
90305,4,2951,0.125,2040.375,154.5
90305,4,2951,0.125,2040.375,154.5
90305,4,2951,0.125,2040.375,154.5
90305,4,2951,0.125,2040.375,154.5
90305,4,2954,0.125,2040.375,154.5
90305,4,2954,0.125,2040.375,154.5
90305,4,2954,0.125,2040.375,154.5
90305,4,2954,0.125,2040.375,154.5
90305,4,2956,0.125,2040.375,154.5
90305,4,2966,0.125,2040.375,154.5
90305,4,2976,0.125,2040.375,154.5
90305,4,2976,0.125,2040.375,154.5
90305,4,2976,0.125,2040.375,154.5
90305,4,2976,0.125,2040.375,154.5
90305,4,2976,0.125,2040.375,154.5
90305,4,2978,0.125,2040.375,154.5
90305,4,2978,0.125,2040.375,154.5
90305,4,2978,0.125,2040.375,154.5
90305,4,2978,0.125,2040.375,154.5
90305,4,2978,0.125,2040.375,154.5
90305,4,2978,0.125,2040.375,154.5
90305,4,2978,0.125,2040.375,154.5
90305,4,2980,0.125,2040.375,154.5
90305,4,2981,0.125,2040.375,154.5
90305,4,2981,0.125,2040.375,154.5
90305,4,2981,0.125,2040.375,154.5
90305,4,2981,0.125,2040.375,154.5
90305,4,2981,0.125,2040.375,154.5
90305,4,2983,0.125,2040.375,154.5
90305,4,2983,0.125,2040.375,154.5
90305,4,2984,0.125,2040.375,154.5
90305,4,2984,0.125,2040.375,154.5
90305,4,2984,0.125,2040.375,154.5
90305,4,2984,0.125,2040.375,154.5
90305,4,2991,0.125,2040.375,154.5
90305,4,2994,0.125,2040.375,154.5
90305,4,2995,0.125,2040.375,154.5
90305,4,2995,0.125,2040.375,154.5
90305,4,2996,0.125,2040.375,154.5
90305,4,2999,0.125,2040.375,154.5
90305,4,2999,0.125,2040.375,154.5
90305,4,2999,0.125,2040.375,154.5
90305,4,2999,0.125,2040.375,154.5
90305,4,3000,0.125,2040.375,154.5
90305,4,3002,0.125,2040.375,154.5
90305,4,3002,0.125,2040.375,154.5
90305,4,3012,0.125,2040.375,154.5
90305,4,3012,0.125,2040.375,154.5
90305,4,3015,0.125,2040.375,154.5
90305,4,3015,0.125,2040.375,154.5
90305,4,3016,0.125,2040.375,154.5
90305,4,3019,0.125,2040.375,154.5
90305,4,3021,0.125,2040.375,154.5
90305,4,3021,0.125,2040.375,154.5
90305,4,3021,0.125,2040.375,154.5
90305,4,3034,0.125,2040.375,154.5
90305,4,3034,0.125,2040.375,154.5
90305,4,3034,0.125,2040.375,154.5
90305,4,3034,0.125,2040.375,154.5
90305,4,3034,0.125,2040.375,154.5
90305,4,3034,0.125,2040.375,154.5
90305,4,3034,0.125,2040.375,154.5
90305,4,3035,0.125,2040.375,154.5
90305,4,3035,0.125,2040.375,154.5
90305,4,3035,0.125,2040.375,154.5
90305,4,3035,0.125,2040.375,154.5
90305,4,3035,0.125,2040.375,154.5
90305,4,3276,0.125,2040.375,154.5
90305,4,3277,0.125,2040.375,154.5
90305,4,3280,0.125,2040.375,154.5
90305,4,3280,0.125,2040.375,154.5
90305,4,3282,0.125,2040.375,154.5
90305,4,3282,0.125,2040.375,154.5
90305,4,3282,0.125,2040.375,154.5
90305,4,3282,0.125,2040.375,154.5
90305,4,3286,0.125,2040.375,154.5
90305,4,3297,0.125,2040.375,154.5
90305,4,3315,0.125,2040.375,154.5
90305,4,3315,0.125,2040.375,154.5
90305,4,3323,0.125,2040.375,154.5
90305,4,3351,0.125,2040.375,154.5
90305,4,4733,0.125,2040.375,154.5
90305,4,4733,0.125,2040.375,154.5
90305,4,4733,0.125,2040.375,154.5
90305,4,4733,0.125,2040.375,154.5
90305,4,4733,0.125,2040.375,154.5
90305,4,4986,0.125,2040.375,154.5
90305,4,4986,0.125,2040.375,154.5
90305,4,5032,0.125,2040.375,154.5
90305,4,5032,0.125,2040.375,154.5
90305,4,5057,0.125,2040.375,154.5
90307,4,2969,4.5,73453.5,5562.0
90307,4,2969,4.0,65292.0,4944.0
90307,4,2969,3.875,63251.625,4789.5
90307,4,2969,3.625,59170.875,4480.5
90307,4,2969,2.875,46928.625,3553.5
90307,4,2976,2.625,42847.875,3244.5
90307,4,2969,2.5,40807.5,3090.0
90307,4,2969,2.0,32646.0,2472.0
90307,4,2969,1.75,28565.25,2163.0
90307,4,2969,1.625,26524.875,2008.5
90307,4,2976,1.5,24484.5,1854.0
90307,4,2978,1.5,24484.5,1854.0
90307,4,2941,1.25,20403.75,1545.0
90307,4,2969,1.25,20403.75,1545.0
90307,4,2978,1.125,18363.375,1390.5
90307,4,2941,1.0,16323.0,1236.0
90307,4,2969,1.0,16323.0,1236.0
90307,4,2976,1.0,16323.0,1236.0
90307,4,2976,0.875,14282.625,1081.5
90307,4,2978,0.875,14282.625,1081.5
90307,4,2976,0.625,10201.875,772.5
90307,4,4986,0.625,10201.875,772.5
90307,4,2976,0.5,8161.5,618.0
90307,4,2978,0.5,8161.5,618.0
90307,4,2999,0.375,6121.125,463.5
90307,4,4733,0.375,6121.125,463.5
90307,4,4733,0.375,6121.125,463.5
90307,4,2951,0.25,4080.75,309.0
90307,4,2976,0.25,4080.75,309.0
90307,4,2999,0.25,4080.75,309.0
90307,4,2999,0.25,4080.75,309.0
90307,4,2999,0.25,4080.75,309.0
90307,4,3034,0.25,4080.75,309.0
90307,4,3034,0.25,4080.75,309.0
90307,4,4733,0.25,4080.75,309.0
90307,4,5029,0.25,4080.75,309.0
90307,4,2951,0.125,2040.375,154.5
90307,4,2956,0.125,2040.375,154.5
90307,4,2966,0.125,2040.375,154.5
90307,4,2966,0.125,2040.375,154.5
90307,4,2967,0.125,2040.375,154.5
90307,4,2974,0.125,2040.375,154.5
90307,4,2976,0.125,2040.375,154.5
90307,4,2976,0.125,2040.375,154.5
90307,4,2978,0.125,2040.375,154.5
90307,4,2981,0.125,2040.375,154.5
90307,4,2981,0.125,2040.375,154.5
90307,4,2994,0.125,2040.375,154.5
90307,4,3023,0.125,2040.375,154.5
90307,4,3034,0.125,2040.375,154.5
90307,4,3297,0.125,2040.375,154.5
90307,4,3351,0.125,2040.375,154.5
90307,4,3351,0.125,2040.375,154.5
90307,4,4922,0.125,2040.375,154.5
90307,4,4986,0.125,2040.375,154.5
90307,4,4986,0.125,2040.375,154.5
90307,4,5029,0.125,2040.375,154.5
90307,4,5032,0.125,2040.375,154.5
90307,4,5032,0.125,2040.375,154.5
90307,4,5055,0.125,2040.375,154.5
